number,value,datetime_start,datetime_complete,duration,params_PENALTY_STAGNATION,params_REWARD_DISTANCE_COEFF,params_REWARD_SURVIVAL,params_ent_coef,params_lr,state
124,115.22,2026-02-05 03:04:00.105945,2026-02-05 03:05:20.536211,0 days 00:01:20.430266,-1.4633868080082648,8.081242455934192e-05,0.011415208389716325,0.000588232938232904,0.00015764391557311088,COMPLETE
125,94.52000000000001,2026-02-05 03:05:20.539279,2026-02-05 03:06:42.336116,0 days 00:01:21.796837,-1.4625572658791197,7.90940200953647e-05,0.025306678783428745,0.000590382085370526,0.00015129926751900703,COMPLETE
126,117.22,2026-02-05 03:06:42.339086,2026-02-05 03:08:04.317279,0 days 00:01:21.978193,-1.5013667958260313,8.164827316273739e-05,0.07465263417593124,0.0006265660361810101,0.0001924000980006531,COMPLETE
127,111.5,2026-02-05 03:08:04.320435,2026-02-05 03:09:30.639824,0 days 00:01:26.319389,-1.4136292762511773,8.276154751835948e-05,0.07033966244051737,0.0006366495397675555,0.00019872579471175736,COMPLETE
128,95.03999999999999,2026-02-05 03:09:30.643535,2026-02-05 03:11:09.398735,0 days 00:01:38.755200,-1.5232236375993569,7.52378401608688e-05,0.07708975637752077,0.0007194316046724858,0.00017742538988163538,COMPLETE
129,102.02000000000001,2026-02-05 03:11:09.401859,2026-02-05 03:12:44.959136,0 days 00:01:35.557277,-1.4778502298446625,7.72021059371639e-05,0.11733281617880087,0.0008983028654634926,0.00019379837327147522,COMPLETE
130,150.28000000000003,2026-02-05 03:12:44.962203,2026-02-05 03:14:27.473091,0 days 00:01:42.510888,-1.428675862547954,8.59687642376729e-05,0.06089709148394828,0.0006275448041904634,0.00024340772951518414,COMPLETE
131,101.5,2026-02-05 03:14:27.477107,2026-02-05 03:15:58.882523,0 days 00:01:31.405416,-1.4263840648008395,7.912142158550414e-05,0.05570921215977792,0.0005296057632067956,0.0002471607966368617,COMPLETE
132,113.42,2026-02-05 03:15:58.885667,2026-02-05 03:17:20.507091,0 days 00:01:21.621424,-1.500072960457326,8.647014424188309e-05,0.14814115309204312,0.0006334488475436458,0.00029774849166257873,COMPLETE
133,92.02000000000001,2026-02-05 03:17:20.510056,2026-02-05 03:18:42.488306,0 days 00:01:21.978250,-1.3279953386831687,7.457518198998065e-05,0.10072683426504431,0.000560826081038245,0.00020625836591838597,COMPLETE
134,116.8,2026-02-05 03:18:42.491401,2026-02-05 03:20:04.378489,0 days 00:01:21.887088,-1.3955592544587099,8.169333471666983e-05,0.08269717088983372,0.0006269411307629288,0.00017549267927041205,COMPLETE
135,113.55999999999999,2026-02-05 03:20:04.381490,2026-02-05 03:21:26.061228,0 days 00:01:21.679738,-1.4108720601554565,7.844023057090245e-05,0.03768862954104183,0.0004875650290651314,0.0001739146213843257,COMPLETE
136,125.53999999999999,2026-02-05 03:21:26.064326,2026-02-05 03:22:47.873568,0 days 00:01:21.809242,-1.611457142690976,8.223247274459734e-05,0.08105267117601933,0.000628563053374108,0.00014448403124883464,COMPLETE
137,115.08,2026-02-05 03:22:47.876636,2026-02-05 03:24:10.388851,0 days 00:01:22.512215,-1.6121024193641835,8.10564621740451e-05,0.07469547520330569,0.0006219547042214406,0.00013971534912653722,COMPLETE
138,138.12,2026-02-05 03:24:10.395873,2026-02-05 03:25:32.738905,0 days 00:01:22.343032,-1.5439363419477512,8.434147344200772e-05,0.03960618630514413,0.0005485388054775392,0.00018825586585560742,COMPLETE
139,96.53999999999999,2026-02-05 03:25:32.742023,2026-02-05 03:26:54.651395,0 days 00:01:21.909372,-1.6786498771879976,8.301402127131e-05,0.038540172874304945,0.0005679525304249172,0.0002095856772453142,COMPLETE
140,129.34,2026-02-05 03:26:54.654389,2026-02-05 03:28:17.058332,0 days 00:01:22.403943,-1.554191555906321,8.550775886508147e-05,0.10926184592617993,0.000682938015481633,0.0001902500720287268,COMPLETE
141,107.54,2026-02-05 03:28:17.061369,2026-02-05 03:29:39.223014,0 days 00:01:22.161645,-1.5701883026383696,8.639669741803054e-05,0.11168169442066372,0.0007113386752807213,0.00024834012587343916,COMPLETE
142,141.24,2026-02-05 03:29:39.226181,2026-02-05 03:31:01.705597,0 days 00:01:22.479416,-1.5418462543315938,8.863522779889202e-05,0.05631954981633,0.0006603155642932156,0.00019207788333301635,COMPLETE
143,116.3,2026-02-05 03:31:01.708779,2026-02-05 03:32:23.629612,0 days 00:01:21.920833,-1.5388317649986918,8.935179240979755e-05,0.05103059668522251,0.0006656412269945746,0.00016031838680914882,COMPLETE
144,102.82000000000001,2026-02-05 03:32:23.632541,2026-02-05 03:33:45.698999,0 days 00:01:22.066458,-1.590356429917747,8.463909031882965e-05,0.09780098916597743,0.0005488130634086225,0.0001483423515958056,COMPLETE
145,118.78,2026-02-05 03:33:45.702355,2026-02-05 03:35:08.269400,0 days 00:01:22.567045,-1.4437126570805408,7.578188064898453e-05,0.1411627201154513,0.0007277532451656077,0.0001877475706728575,COMPLETE
146,119.64000000000001,2026-02-05 03:35:08.272580,2026-02-05 03:36:31.355553,0 days 00:01:23.082973,-1.6393069315852367,8.938735379984777e-05,0.03622820112038369,0.0006633820794504189,0.0002080442709339765,COMPLETE
147,108.22,2026-02-05 03:36:31.358590,2026-02-05 03:37:55.084153,0 days 00:01:23.725563,-1.7243911164607608,9.366485619921098e-05,0.025460032334883073,0.0006905665532159105,0.0002057773205889327,COMPLETE
148,114.44000000000001,2026-02-05 03:37:55.087268,2026-02-05 03:39:17.569738,0 days 00:01:22.482470,-1.665842098998875,8.905787770735616e-05,0.12192125632321285,0.0005084963398240117,0.00021220735267332312,COMPLETE
149,117.58,2026-02-05 03:39:17.572722,2026-02-05 03:40:39.689614,0 days 00:01:22.116892,-1.5378869696531021,9.656331096009471e-05,0.09645787741496259,0.0005997717384834565,0.00016599658410753606,COMPLETE
150,99.84,2026-02-05 03:40:39.692770,2026-02-05 03:42:08.710300,0 days 00:01:29.017530,-1.6279954407764765,9.014781678295773e-05,0.04149716070652737,0.0007472757995875082,0.0002505905428586251,COMPLETE
151,108.21999999999998,2026-02-05 03:42:08.713731,2026-02-05 03:43:31.354713,0 days 00:01:22.640982,-1.2006357223373998,8.778992196696947e-05,0.15124059750456853,0.0006895876395690457,0.00021929820374034769,COMPLETE
152,108.74000000000001,2026-02-05 03:43:31.357793,2026-02-05 03:44:53.641871,0 days 00:01:22.284078,-1.474348560806295,8.52903213145092e-05,0.055938974042175155,0.0006534276734054932,0.00017968721560205456,COMPLETE
153,137.26000000000002,2026-02-05 03:44:53.644823,2026-02-05 03:46:15.745457,0 days 00:01:22.100634,-1.6055926411841552,7.388249396590393e-05,0.059698750576533066,0.0008627914535106794,0.00019076725685852403,COMPLETE
154,107.8,2026-02-05 03:46:15.748604,2026-02-05 03:47:38.645380,0 days 00:01:22.896776,-1.5926681386070594,7.962812512055392e-05,0.011067530415670865,0.000747833476072707,0.00021041874316203788,COMPLETE
155,100.92,2026-02-05 03:47:38.648413,2026-02-05 03:49:01.135104,0 days 00:01:22.486691,-1.625327100866059,7.321265122448282e-05,0.09117507581717099,0.0008436797470856823,0.00016950076990037048,COMPLETE
156,108.82000000000001,2026-02-05 03:49:01.138237,2026-02-05 03:50:23.711859,0 days 00:01:22.573622,-1.542058196809022,7.797280256135763e-05,0.1269301796020248,0.0009463358530217767,0.00013739804077732447,COMPLETE
157,110.24000000000001,2026-02-05 03:50:23.714822,2026-02-05 03:51:49.579980,0 days 00:01:25.865158,-1.6954421402336162,8.366424206424514e-05,0.032999015587460045,0.0005977430883569424,0.00018888640926011777,COMPLETE
158,103.67999999999999,2026-02-05 03:51:49.583156,2026-02-05 03:53:12.242259,0 days 00:01:22.659103,-1.508487945340608,7.409394188749378e-05,0.06582500626329732,0.0008630298949784936,0.00024507504553224056,COMPLETE
159,109.03999999999999,2026-02-05 03:53:12.245257,2026-02-05 03:54:34.496482,0 days 00:01:22.251225,-1.5639309591604695,8.665423314599963e-05,0.11484520263972442,0.0007042761088812539,0.0002600582750162225,COMPLETE
160,114.25999999999999,2026-02-05 03:54:34.499754,2026-02-05 03:55:56.682071,0 days 00:01:22.182317,-1.3077100263592834,9.267638395882051e-05,0.15761339964743035,0.0005542702565077437,0.0002175104708481012,COMPLETE
161,100.6,2026-02-05 03:55:56.685037,2026-02-05 03:57:18.992274,0 days 00:01:22.307237,-1.7469324047443324,6.792225854225133e-05,0.05135332715800146,0.0007514500803828386,0.00015555672469567256,COMPLETE
162,150.85999999999999,2026-02-05 03:57:18.995461,2026-02-05 03:58:41.281298,0 days 00:01:22.285837,-1.458235765389818,7.5921213528875e-05,0.0763782117341425,0.0006102280387010192,0.0001941967755502474,COMPLETE
163,106.74000000000001,2026-02-05 03:58:41.284895,2026-02-05 04:00:08.209074,0 days 00:01:26.924179,-1.4337988019996453,8.060815628608126e-05,0.08371122362379549,0.000663740071016883,0.00019450538021782227,COMPLETE
164,128.22,2026-02-05 04:00:08.212293,2026-02-05 04:01:30.713444,0 days 00:01:22.501151,-1.3951441712496246,7.484549198860213e-05,0.10467983553578766,0.0006004349655599147,0.0001221149260899658,COMPLETE
165,115.82000000000001,2026-02-05 04:01:30.716508,2026-02-05 04:02:53.383683,0 days 00:01:22.667175,-1.3992963613976017,7.428346041540877e-05,0.13904727648073198,0.0006020347156869217,0.00018377740638958026,COMPLETE
166,129.92,2026-02-05 04:02:53.386797,2026-02-05 04:04:15.972722,0 days 00:01:22.585925,-1.1818026405068962,7.614119975268628e-05,0.1059742650364564,0.0004529344512624928,0.00012700123022088835,COMPLETE
167,120.23999999999998,2026-02-05 04:04:15.975733,2026-02-05 04:05:38.558513,0 days 00:01:22.582780,-1.189493135839389,7.92563036904852e-05,0.10286324273958203,0.0004401170000937647,0.00010954118779226328,COMPLETE
168,111.86000000000001,2026-02-05 04:05:38.562012,2026-02-05 04:07:01.448199,0 days 00:01:22.886187,-1.3041087883142204,7.509651834682006e-05,0.17101158730698457,0.0005448804700445444,0.00012649937393920013,COMPLETE
169,133.94,2026-02-05 04:07:01.451159,2026-02-05 04:08:23.812060,0 days 00:01:22.360901,-1.171667405914715,7.769235800115615e-05,0.11156104820224383,0.000519872356675687,0.00014740225375346684,COMPLETE
170,116.42,2026-02-05 04:08:23.815037,2026-02-05 04:09:46.617688,0 days 00:01:22.802651,-1.1808207934612869,7.360490760418752e-05,0.1250714630331329,0.000503655583908211,0.00012408596045307936,COMPLETE
171,150.3,2026-02-05 04:09:46.620968,2026-02-05 04:11:08.974606,0 days 00:01:22.353638,-1.1255341398280756,6.61914312818618e-05,0.09841748365136624,0.00046770664408052424,0.00010572535912584441,COMPLETE
172,134.78,2026-02-05 04:11:08.977608,2026-02-05 04:12:32.066163,0 days 00:01:23.088555,-1.146910512373742,6.946463070787113e-05,0.10759490603077149,0.00046594708086818983,0.00011305025306971745,COMPLETE
173,106.82000000000001,2026-02-05 04:12:32.069341,2026-02-05 04:13:54.813130,0 days 00:01:22.743789,-1.102080856345118,6.65686531475837e-05,0.09694242954196183,0.00045672905286215103,0.00013186444606411678,COMPLETE
174,100.66,2026-02-05 04:13:54.816124,2026-02-05 04:15:17.466479,0 days 00:01:22.650355,-1.1386125445948385,6.911000603811216e-05,0.1392554522115212,0.00041450616709474785,0.00010295039437653286,COMPLETE
175,122.71999999999998,2026-02-05 04:15:17.469638,2026-02-05 04:16:40.106877,0 days 00:01:22.637239,-1.220718866384986,6.49073106926367e-05,0.10450395634121695,0.0004890248971295023,0.00011583716221494186,COMPLETE
176,109.8,2026-02-05 04:16:40.110327,2026-02-05 04:18:02.275112,0 days 00:01:22.164785,-1.0361743153471248,6.985031870062126e-05,0.1185220916762401,0.0004614382170411089,0.00014555603150403034,COMPLETE
177,99.56000000000002,2026-02-05 04:18:02.278314,2026-02-05 04:19:24.209715,0 days 00:01:21.931401,-1.141939268407937,8.331289020538939e-05,0.05663579968644325,0.0005206452174179888,0.00012110625765319273,COMPLETE
178,113.66,2026-02-05 04:19:24.213270,2026-02-05 04:20:46.186832,0 days 00:01:21.973562,-1.2825572642242,7.282346416485726e-05,0.16105890840679477,0.0005757210161645138,0.00010037162205589531,COMPLETE
179,108.6,2026-02-05 04:20:46.189898,2026-02-05 04:22:08.924983,0 days 00:01:22.735085,-1.1003818735042366,7.742832087511485e-05,0.08641261587088744,0.0004370450250533607,0.00013150311300774446,COMPLETE
180,103.22,2026-02-05 04:22:08.927974,2026-02-05 04:23:32.136876,0 days 00:01:23.208902,-1.1554477248183346,8.008714118164795e-05,0.17905039293849062,0.00048425934286063584,0.00011174765442930189,COMPLETE
181,117.46000000000001,2026-02-05 04:23:32.140081,2026-02-05 04:24:54.173121,0 days 00:01:22.033040,-1.2169815179447865,7.071421722580832e-05,0.14115046783285662,0.00040236526720018403,8.969443641717352e-05,COMPLETE
182,114.92,2026-02-05 04:24:54.176333,2026-02-05 04:26:16.475061,0 days 00:01:22.298728,-1.2240451033667166,6.396962108699495e-05,0.11021833955495437,0.0005285112011120045,0.00010451253501220535,COMPLETE
183,122.82000000000001,2026-02-05 04:26:16.478265,2026-02-05 04:27:38.857114,0 days 00:01:22.378849,-1.3289879632244486,6.419544812108652e-05,0.10329049385049352,0.0004688372352837328,0.00011365738958449394,COMPLETE
184,112.85999999999999,2026-02-05 04:27:38.860150,2026-02-05 04:29:01.786998,0 days 00:01:22.926848,-1.3161045124762452,6.728253113462968e-05,0.057605375442112375,0.0005612325393064579,0.00012006813047491175,COMPLETE
185,130.18,2026-02-05 04:29:01.790177,2026-02-05 04:30:24.591313,0 days 00:01:22.801136,-1.3394868610361512,6.18392118698888e-05,0.08078553477381553,0.00047230490594408483,0.00015918227231708932,COMPLETE
186,118.96,2026-02-05 04:30:24.594356,2026-02-05 04:31:49.688258,0 days 00:01:25.093902,-1.3788497312729415,7.328965948593499e-05,0.08421189620782721,0.0005895176337296399,0.00016137753593242483,COMPLETE
187,98.96000000000001,2026-02-05 04:31:49.691275,2026-02-05 04:33:13.456541,0 days 00:01:23.765266,-1.2712291085975476,6.158156174036667e-05,0.06946165660911105,0.0005187340773841116,0.00014555216663815764,COMPLETE
188,102.3,2026-02-05 04:33:13.459778,2026-02-05 04:34:35.418580,0 days 00:01:21.958802,-1.5121917552737307,7.57070031396213e-05,0.1237123736757656,0.0007041371140815554,0.0001704718322484476,COMPLETE
189,115.08,2026-02-05 04:34:35.421615,2026-02-05 04:35:57.398397,0 days 00:01:21.976782,-1.1711820590700055,7.006723174988151e-05,0.029245842288919507,0.0008447481121624473,0.00015282822733585365,COMPLETE
190,121.58,2026-02-05 04:35:57.401551,2026-02-05 04:37:20.526939,0 days 00:01:23.125388,-1.0653531163663557,7.782144282704806e-05,0.1496718957624454,0.00038800399520474055,0.0001375550508663399,COMPLETE
191,114.63999999999999,2026-02-05 04:37:20.529925,2026-02-05 04:38:43.035454,0 days 00:01:22.505529,-1.3486781453137537,8.490575703512995e-05,0.2319832593341388,0.0005976552157874402,0.0001797076668963204,COMPLETE
192,112.61999999999998,2026-02-05 04:38:43.038740,2026-02-05 04:40:05.537535,0 days 00:01:22.498795,-1.3398166034278514,7.333734798865001e-05,0.08738631356804705,0.0004788277044723811,9.556552935856294e-05,COMPLETE
193,105.22,2026-02-05 04:40:05.540593,2026-02-05 04:41:27.857700,0 days 00:01:22.317107,-1.3894568187214824,6.347343981266764e-05,0.10024938066412672,0.00046101225805893523,0.00011430475015107371,COMPLETE
194,112.5,2026-02-05 04:41:27.860949,2026-02-05 04:42:50.897366,0 days 00:01:23.036417,-1.2480701590926888,6.810954669071774e-05,0.12007129755187446,0.0005379080095554668,0.00013134158112903196,COMPLETE
195,131.42,2026-02-05 04:42:50.900559,2026-02-05 04:44:13.536277,0 days 00:01:22.635718,-1.2930860019178703,7.542328183778868e-05,0.06696726460227151,0.0004409460163853441,0.00016258595163337562,COMPLETE
196,132.24,2026-02-05 04:44:13.539312,2026-02-05 04:45:35.765674,0 days 00:01:22.226362,-1.2806690063726873,7.657825333139704e-05,0.06221390560042725,0.0004411521455012176,0.0001668228302559677,COMPLETE
197,107.84,2026-02-05 04:45:35.768941,2026-02-05 04:47:01.547000,0 days 00:01:25.778059,-1.2835437451189107,8.204849949107781e-05,0.05719027409993524,0.00040573712580574693,0.00016801299303381822,COMPLETE
198,113.22,2026-02-05 04:47:01.550422,2026-02-05 04:48:23.940279,0 days 00:01:22.389857,-1.187493155473859,7.47973446741437e-05,0.04044512578731249,0.0005127893594916144,0.00015701357276713462,COMPLETE
199,108.13999999999999,2026-02-05 04:48:23.943653,2026-02-05 04:49:46.225711,0 days 00:01:22.282058,-1.2648318749120093,7.955553623385301e-05,0.0597446577280307,0.0004368311979311947,0.00014251736603476805,COMPLETE
200,113.97999999999999,2026-02-05 04:49:46.228953,2026-02-05 04:51:08.405703,0 days 00:01:22.176750,-1.2269522474372014,7.154808539473292e-05,0.07566040516099447,0.0004201105428018252,0.00016562452246859225,COMPLETE
201,129.18,2026-02-05 04:51:08.408754,2026-02-05 04:52:30.609107,0 days 00:01:22.200353,-1.3003252981515157,7.690032899122593e-05,0.018635887831920273,0.00048304239371970537,0.00017417280307567418,COMPLETE
