step,det_action0,action0,sampled_action0,wall_distance,vx,vy,speed,gaze,enemy_visible,nearest_enemy_dist,base_reward,reward,obs,next_obs
118,-0.28767910599708557,-0.2880512475967407,-0.6972043514251709,0.40006287531009177,-0.008423939347267151,-0.0224798284471035,0.024006362513667903,0.5059350159082648,True,6.689112237884051,-0.0,0.005220682825893164,"[-0.010155219584703445, -0.02431281842291355, 0.08763350546360016, 0.9055306911468506, 0.4242808222770691, 0.07189670950174332, 0.0851193517446518, 0.09075309336185455, 0.303514301776886, 0.3613209128379822, 0.2647436559200287, 0.3828522562980652, 0.06284400075674057, 0.26252368092536926, 0.02835581824183464, 0.07835409045219421, 0.02944517321884632, -0.09652253240346909, 0.6058250069618225, 0.0, 0.0, 0.9055306911468506, -0.4242808222770691, 0.0, 0.0, -0.19764935970306396, 0.05419373884797096, 0.0, 0.0, 0.9055306911468506, -0.4242808222770691, 0.0, 0.0, 0.16269761323928833, -0.008237083442509174, 0.0, 0.0, 0.9055306911468506, -0.4242808222770691, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2966035008430481, 0.4732222557067871, 0.0, 0.0, -0.9974334239959717, -0.07160019129514694, 0.0, 1.0]","[-0.008423939347267151, -0.0224798284471035, 0.08253906667232513, 0.9160431027412415, 0.40107983350753784, 0.07106304913759232, 0.08334818482398987, 0.11160801351070404, 0.3101663291454315, 0.3622211217880249, 0.268211305141449, 0.38653260469436646, 0.06649761646986008, 0.25857841968536377, 0.028636878356337547, 0.0732446238398552, 0.029115287587046623, -0.11150135844945908, 0.6041519641876221, 0.0, 0.0, 0.9160431027412415, -0.40107983350753784, 0.0, 0.0, -0.1985456496477127, 0.05012400448322296, 0.0, 0.0, 0.9160431027412415, -0.40107983350753784, 0.0, 0.0, 0.1632739007472992, -0.003108483739197254, 0.0, 0.0, 0.9160431027412415, -0.40107983350753784, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28202134370803833, 0.48081985116004944, 0.0, 0.0, -0.997495710849762, -0.07072682678699493, 0.0, 1.0]"
119,-0.2872810959815979,-0.28767910599708557,-1.0013151168823242,0.400031976684166,-0.0066865370608866215,-0.020375175401568413,0.021444289461562693,0.48246695579439136,True,6.674610879453796,-0.0,0.006411616690456867,"[-0.008423939347267151, -0.0224798284471035, 0.08253906667232513, 0.9160431027412415, 0.40107983350753784, 0.07106304913759232, 0.08334818482398987, 0.11160801351070404, 0.3101663291454315, 0.3622211217880249, 0.268211305141449, 0.38653260469436646, 0.06649761646986008, 0.25857841968536377, 0.028636878356337547, 0.0732446238398552, 0.029115287587046623, -0.11150135844945908, 0.6041519641876221, 0.0, 0.0, 0.9160431027412415, -0.40107983350753784, 0.0, 0.0, -0.1985456496477127, 0.05012400448322296, 0.0, 0.0, 0.9160431027412415, -0.40107983350753784, 0.0, 0.0, 0.1632739007472992, -0.003108483739197254, 0.0, 0.0, 0.9160431027412415, -0.40107983350753784, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28202134370803833, 0.48081985116004944, 0.0, 0.0, -0.997495710849762, -0.07072682678699493, 0.0, 1.0]","[-0.0066865370608866215, -0.020375175401568413, 0.07796645164489746, 0.9249728322029114, 0.3800332546234131, 0.07037866860628128, 0.08187491446733475, 0.13745275139808655, 0.3165351152420044, 0.36324289441108704, 0.2715393602848053, 0.39012375473976135, 0.6096439361572266, 0.2552463412284851, 0.02890053763985634, 0.06921020150184631, 0.028831981122493744, -0.12491417676210403, 0.6023378968238831, 0.0, 0.0, 0.9249728322029114, -0.3800332546234131, 0.0, 0.0, -0.19927002489566803, 0.04646478593349457, 0.0, 0.0, 0.9249728322029114, -0.3800332546234131, 0.0, 0.0, 0.1636713147163391, 0.001518051722086966, 0.0, 0.0, 0.9249728322029114, -0.3800332546234131, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.268356591463089, 0.4871988594532013, 0.0, 0.0, -0.9977365732192993, -0.06724342703819275, 0.0, 1.0]"
120,-0.2869695723056793,-0.2872810959815979,-0.6770604848861694,0.4000331757041814,-0.00601573521271348,-0.018128950148820877,0.0191009922163199,0.4608435157340368,True,6.6584325240210145,-0.0,0.007612382527440786,"[-0.0066865370608866215, -0.020375175401568413, 0.07796645164489746, 0.9249728322029114, 0.3800332546234131, 0.07037866860628128, 0.08187491446733475, 0.13745275139808655, 0.3165351152420044, 0.36324289441108704, 0.2715393602848053, 0.39012375473976135, 0.6096439361572266, 0.2552463412284851, 0.02890053763985634, 0.06921020150184631, 0.028831981122493744, -0.12491417676210403, 0.6023378968238831, 0.0, 0.0, 0.9249728322029114, -0.3800332546234131, 0.0, 0.0, -0.19927002489566803, 0.04646478593349457, 0.0, 0.0, 0.9249728322029114, -0.3800332546234131, 0.0, 0.0, 0.1636713147163391, 0.001518051722086966, 0.0, 0.0, 0.9249728322029114, -0.3800332546234131, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.268356591463089, 0.4871988594532013, 0.0, 0.0, -0.9977365732192993, -0.06724342703819275, 0.0, 1.0]","[-0.00601573521271348, -0.018128950148820877, 0.07393442839384079, 0.9324458241462708, 0.3613097369670868, 0.06981398165225983, 0.08065041154623032, 0.16941820085048676, 0.1038462221622467, 0.3643050789833069, 0.27465468645095825, 0.3935161828994751, 0.6054977178573608, 0.25246092677116394, 0.02915194258093834, 0.06603590399026871, 0.028600994497537613, -0.1367197483778, 0.6005013585090637, 0.0, 0.0, 0.9324458241462708, -0.3613097369670868, 0.0, 0.0, -0.1998547911643982, 0.04324230179190636, 0.0, 0.0, 0.9324458241462708, -0.3613097369670868, 0.0, 0.0, 0.16391828656196594, 0.005621372256428003, 0.0, 0.0, 0.9324458241462708, -0.3613097369670868, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2557079493999481, 0.4924362599849701, 0.0, 0.0, -0.9981368184089661, -0.061015259474515915, 0.0, 1.0]"
121,-0.2865210473537445,-0.2869695723056793,-2.1206798553466797,0.39997702987601014,-0.0059194667264819145,-0.015941236168146133,0.017004796290886196,0.44115782691924693,True,6.6407053204616115,-0.0,0.008820755407214165,"[-0.00601573521271348, -0.018128950148820877, 0.07393442839384079, 0.9324458241462708, 0.3613097369670868, 0.06981398165225983, 0.08065041154623032, 0.16941820085048676, 0.1038462221622467, 0.3643050789833069, 0.27465468645095825, 0.3935161828994751, 0.6054977178573608, 0.25246092677116394, 0.02915194258093834, 0.06603590399026871, 0.028600994497537613, -0.1367197483778, 0.6005013585090637, 0.0, 0.0, 0.9324458241462708, -0.3613097369670868, 0.0, 0.0, -0.1998547911643982, 0.04324230179190636, 0.0, 0.0, 0.9324458241462708, -0.3613097369670868, 0.0, 0.0, 0.16391828656196594, 0.005621372256428003, 0.0, 0.0, 0.9324458241462708, -0.3613097369670868, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2557079493999481, 0.4924362599849701, 0.0, 0.0, -0.9981368184089661, -0.061015259474515915, 0.0, 1.0]","[-0.0059194667264819145, -0.015941236168146133, 0.0704401433467865, 0.9386157989501953, 0.34496426582336426, 0.06935849785804749, 0.07964885234832764, 0.3614775836467743, 0.10165944695472717, 0.365354984998703, 0.2775014340877533, 0.396639883518219, 0.6021648645401001, 0.2501540780067444, 0.029378918930888176, 0.06352244317531586, 0.028408998623490334, -0.14692358672618866, 0.5987324118614197, 0.0, 0.0, 0.9386157989501953, -0.34496426582336426, 0.0, 0.0, -0.20031337440013885, 0.04045538976788521, 0.0, 0.0, 0.9386157989501953, -0.34496426582336426, 0.0, 0.0, 0.16406084597110748, 0.009195744059979916, 0.0, 0.0, 0.9386157989501953, -0.34496426582336426, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24413324892520905, 0.4966304302215576, 0.0, 0.0, -0.9986435174942017, -0.05206838622689247, 0.0, 1.0]"
122,-0.28615251183509827,-0.2865210473537445,0.7101969718933105,0.39992748717414117,-0.007217781152576208,-0.014129783026874065,0.01586654131034936,0.42342369733945995,True,6.621578751105855,-0.0,0.010053957812488079,"[-0.0059194667264819145, -0.015941236168146133, 0.0704401433467865, 0.9386157989501953, 0.34496426582336426, 0.06935849785804749, 0.07964885234832764, 0.3614775836467743, 0.10165944695472717, 0.365354984998703, 0.2775014340877533, 0.396639883518219, 0.6021648645401001, 0.2501540780067444, 0.029378918930888176, 0.06352244317531586, 0.028408998623490334, -0.14692358672618866, 0.5987324118614197, 0.0, 0.0, 0.9386157989501953, -0.34496426582336426, 0.0, 0.0, -0.20031337440013885, 0.04045538976788521, 0.0, 0.0, 0.9386157989501953, -0.34496426582336426, 0.0, 0.0, 0.16406084597110748, 0.009195744059979916, 0.0, 0.0, 0.9386157989501953, -0.34496426582336426, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24413324892520905, 0.4966304302215576, 0.0, 0.0, -0.9986435174942017, -0.05206838622689247, 0.0, 1.0]","[-0.007217781152576208, -0.014129783026874065, 0.06746988743543625, 0.9436352849006653, 0.3309870958328247, 0.0689925104379654, 0.07883569598197937, 0.36103472113609314, 0.09989552944898605, 0.3663404583930969, 0.2800367772579193, 0.399431049823761, 0.23837493360042572, 0.24826452136039734, 0.029581721872091293, 0.061545152217149734, 0.02825438417494297, -0.15557686984539032, 0.5971052050590515, 0.0, 0.0, 0.9436352849006653, -0.3309870958328247, 0.0, 0.0, -0.20066995918750763, 0.03809686005115509, 0.0, 0.0, 0.9436352849006653, -0.3309870958328247, 0.0, 0.0, 0.1641276776790619, 0.012252088636159897, 0.0, 0.0, 0.9436352849006653, -0.3309870958328247, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23364444077014923, 0.4998915493488312, 0.0, 0.0, -0.9991773366928101, -0.04055421054363251, 0.0, 1.0]"
123,-0.28580203652381897,-0.28615251183509827,0.5403915643692017,0.39989717919796774,-0.0034565068781375885,-0.01160632073879242,0.012110083438619879,0.4073467061617999,True,6.601215089649028,-0.0,0.011197376064956188,"[-0.007217781152576208, -0.014129783026874065, 0.06746988743543625, 0.9436352849006653, 0.3309870958328247, 0.0689925104379654, 0.07883569598197937, 0.36103472113609314, 0.09989552944898605, 0.3663404583930969, 0.2800367772579193, 0.399431049823761, 0.23837493360042572, 0.24826452136039734, 0.029581721872091293, 0.061545152217149734, 0.02825438417494297, -0.15557686984539032, 0.5971052050590515, 0.0, 0.0, 0.9436352849006653, -0.3309870958328247, 0.0, 0.0, -0.20066995918750763, 0.03809686005115509, 0.0, 0.0, 0.9436352849006653, -0.3309870958328247, 0.0, 0.0, 0.1641276776790619, 0.012252088636159897, 0.0, 0.0, 0.9436352849006653, -0.3309870958328247, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23364444077014923, 0.4998915493488312, 0.0, 0.0, -0.9991773366928101, -0.04055421054363251, 0.0, 1.0]","[-0.0034565068781375885, -0.01160632073879242, 0.06494296342134476, 0.9477417469024658, 0.3190385103225708, 0.06869516521692276, 0.0781693235039711, 0.36072054505348206, 0.09845800697803497, 0.3672461211681366, 0.2822708189487457, 0.40190598368644714, 0.2337123602628708, 0.24671582877635956, 0.029762594029307365, 0.059968940913677216, 0.028129827231168747, -0.1629273146390915, 0.595622181892395, 0.0, 0.0, 0.9477417469024658, -0.3190385103225708, 0.0, 0.0, -0.2009541243314743, 0.036088742315769196, 0.0, 0.0, 0.9477417469024658, -0.3190385103225708, 0.0, 0.0, 0.16414032876491547, 0.014855206944048405, 0.0, 0.0, 0.9477417469024658, -0.3190385103225708, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22408194839954376, 0.5023929476737976, 0.0, 0.0, -0.9996352791786194, -0.02700567990541458, 0.0, 1.0]"
124,-0.2854346036911011,-0.28580203652381897,-1.083316445350647,0.4000019636538601,-0.002098631579428911,-0.00984770618379116,0.010068841620983765,0.39305514377508355,True,6.579856487073969,-0.0,0.012374749407172203,"[-0.0034565068781375885, -0.01160632073879242, 0.06494296342134476, 0.9477417469024658, 0.3190385103225708, 0.06869516521692276, 0.0781693235039711, 0.36072054505348206, 0.09845800697803497, 0.3672461211681366, 0.2822708189487457, 0.40190598368644714, 0.2337123602628708, 0.24671582877635956, 0.029762594029307365, 0.059968940913677216, 0.028129827231168747, -0.1629273146390915, 0.595622181892395, 0.0, 0.0, 0.9477417469024658, -0.3190385103225708, 0.0, 0.0, -0.2009541243314743, 0.036088742315769196, 0.0, 0.0, 0.9477417469024658, -0.3190385103225708, 0.0, 0.0, 0.16414032876491547, 0.014855206944048405, 0.0, 0.0, 0.9477417469024658, -0.3190385103225708, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22408194839954376, 0.5023929476737976, 0.0, 0.0, -0.9996352791786194, -0.02700567990541458, 0.0, 1.0]","[-0.002098631579428911, -0.00984770618379116, 0.06287738680839539, 0.9509861469268799, 0.30923351645469666, 0.06845291703939438, 0.07763167470693588, 0.36049824953079224, 0.09731170535087585, 0.36802470684051514, 0.28416168689727783, 0.4039904475212097, 0.23181042075157166, 0.2454792708158493, 0.029925376176834106, 0.058764927089214325, 0.028041206300258636, -0.16893316805362701, 0.5943568348884583, 0.0, 0.0, 0.9509861469268799, -0.30923351645469666, 0.0, 0.0, -0.20117926597595215, 0.03446051478385925, 0.0, 0.0, 0.9509861469268799, -0.30923351645469666, 0.0, 0.0, 0.16411438584327698, 0.0169988963752985, 0.0, 0.0, 0.9509861469268799, -0.30923351645469666, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21552054584026337, 0.504189670085907, 0.0, 0.0, -0.999934196472168, -0.011471017263829708, 0.0, 1.0]"
125,-0.28552377223968506,-0.2854346036911011,0.365085244178772,0.3999256441028267,-0.0046781739220023155,-0.008369849994778633,0.009588519185963932,0.3810055092130953,True,6.557897725705962,-0.0,0.013564993627369404,"[-0.002098631579428911, -0.00984770618379116, 0.06287738680839539, 0.9509861469268799, 0.30923351645469666, 0.06845291703939438, 0.07763167470693588, 0.36049824953079224, 0.09731170535087585, 0.36802470684051514, 0.28416168689727783, 0.4039904475212097, 0.23181042075157166, 0.2454792708158493, 0.029925376176834106, 0.058764927089214325, 0.028041206300258636, -0.16893316805362701, 0.5943568348884583, 0.0, 0.0, 0.9509861469268799, -0.30923351645469666, 0.0, 0.0, -0.20117926597595215, 0.03446051478385925, 0.0, 0.0, 0.9509861469268799, -0.30923351645469666, 0.0, 0.0, 0.16411438584327698, 0.0169988963752985, 0.0, 0.0, 0.9509861469268799, -0.30923351645469666, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21552054584026337, 0.504189670085907, 0.0, 0.0, -0.999934196472168, -0.011471017263829708, 0.0, 1.0]","[-0.0046781739220023155, -0.008369849994778633, 0.06134723499417305, 0.9533241391181946, 0.30194875597953796, 0.06828983128070831, 0.07725536078214645, 0.3603687584400177, 0.09650102257728577, 0.3686394989490509, 0.285635769367218, 0.40558820962905884, 0.23144184052944183, 0.24454739689826965, 0.030037572607398033, 0.057885751128196716, 0.027967097237706184, -0.1733507364988327, 0.5934197306632996, 0.0, 0.0, 0.9533241391181946, -0.30194875597953796, 0.0, 0.0, -0.20131228864192963, 0.033293116837739944, 0.0, 0.0, 0.9533241391181946, -0.30194875597953796, 0.0, 0.0, 0.1641036570072174, 0.018626946955919266, 0.0, 0.0, 0.9533241391181946, -0.30194875597953796, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20821626484394073, 0.5052711367607117, 0.0, 0.0, -0.9999813437461853, 0.006104761268943548, 0.0, 1.0]"
126,-0.2863521873950958,-0.28552377223968506,-0.9294837713241577,0.3998758635543742,-0.002536248881369829,-0.006340149790048599,0.0068286204864894205,0.3704000876879812,False,,-1.0611357024238515,-1.0641992092132568,"[-0.0046781739220023155, -0.008369849994778633, 0.06134723499417305, 0.9533241391181946, 0.30194875597953796, 0.06828983128070831, 0.07725536078214645, 0.3603687584400177, 0.09650102257728577, 0.3686394989490509, 0.285635769367218, 0.40558820962905884, 0.23144184052944183, 0.24454739689826965, 0.030037572607398033, 0.057885751128196716, 0.027967097237706184, -0.1733507364988327, 0.5934197306632996, 0.0, 0.0, 0.9533241391181946, -0.30194875597953796, 0.0, 0.0, -0.20131228864192963, 0.033293116837739944, 0.0, 0.0, 0.9533241391181946, -0.30194875597953796, 0.0, 0.0, 0.1641036570072174, 0.018626946955919266, 0.0, 0.0, 0.9533241391181946, -0.30194875597953796, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20821626484394073, 0.5052711367607117, 0.0, 0.0, -0.9999813437461853, 0.006104761268943548, 0.0, 1.0]","[-0.002536248881369829, -0.006340149790048599, 0.06016605347394943, 0.9550908207893372, 0.2963132858276367, 0.07008042186498642, 0.07696960121393204, 0.36028268933296204, 0.09588722139596939, 0.36912965774536133, 0.2868040204048157, 0.40684589743614197, 0.23203042149543762, 0.2438308447599411, 0.03012668713927269, 0.0572282113134861, 0.027911892160773277, -0.1767549365758896, 0.5926856398582458, 0.0, 0.0, 0.9550908207893372, -0.2963132858276367, 0.0, 0.0, -0.20140795409679413, 0.03240366652607918, 0.0, 0.0, 0.9550908207893372, -0.2963132858276367, 0.0, 0.0, 0.16408760845661163, 0.019896043464541435, 0.0, 0.0, 0.9550908207893372, -0.2963132858276367, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127,-0.2866806387901306,-0.2863521873950958,-0.20979350805282593,0.3999203074567246,-0.0019515745807439089,-0.005011463537812233,0.005378048915269111,0.36126782381074657,False,,-1.0610530996139045,-1.0641611814498901,"[-0.002536248881369829, -0.006340149790048599, 0.06016605347394943, 0.9550908207893372, 0.2963132858276367, 0.07008042186498642, 0.07696960121393204, 0.36028268933296204, 0.09588722139596939, 0.36912965774536133, 0.2868040204048157, 0.40684589743614197, 0.23203042149543762, 0.2438308447599411, 0.03012668713927269, 0.0572282113134861, 0.027911892160773277, -0.1767549365758896, 0.5926856398582458, 0.0, 0.0, 0.9550908207893372, -0.2963132858276367, 0.0, 0.0, -0.20140795409679413, 0.03240366652607918, 0.0, 0.0, 0.9550908207893372, -0.2963132858276367, 0.0, 0.0, 0.16408760845661163, 0.019896043464541435, 0.0, 0.0, 0.9550908207893372, -0.2963132858276367, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0019515745807439089, -0.005011463537812233, 0.05932703614234924, 0.9563254714012146, 0.29230400919914246, 0.07172156125307083, 0.0767630785703659, 0.3602238595485687, 0.09544996917247772, 0.36948099732398987, 0.2876664102077484, 0.4077466130256653, 0.23389731347560883, 0.24330823123455048, 0.030196987092494965, 0.05678258091211319, 0.027878956869244576, -0.1791706532239914, 0.5921776294708252, 0.0, 0.0, 0.9563254714012146, -0.29230400919914246, 0.0, 0.0, -0.20147304236888885, 0.031797122210264206, 0.0, 0.0, 0.9563254714012146, -0.29230400919914246, 0.0, 0.0, 0.16407115757465363, 0.020823074504733086, 0.0, 0.0, 0.9563254714012146, -0.29230400919914246, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
128,-0.2870444059371948,-0.2866806387901306,-0.3916565179824829,0.39991823792221004,-0.001697223400697112,-0.0037583119701594114,0.0041237696512920535,0.3536141100739741,False,,-1.060964459699337,-1.0641101598739624,"[-0.0019515745807439089, -0.005011463537812233, 0.05932703614234924, 0.9563254714012146, 0.29230400919914246, 0.07172156125307083, 0.0767630785703659, 0.3602238595485687, 0.09544996917247772, 0.36948099732398987, 0.2876664102077484, 0.4077466130256653, 0.23389731347560883, 0.24330823123455048, 0.030196987092494965, 0.05678258091211319, 0.027878956869244576, -0.1791706532239914, 0.5921776294708252, 0.0, 0.0, 0.9563254714012146, -0.29230400919914246, 0.0, 0.0, -0.20147304236888885, 0.031797122210264206, 0.0, 0.0, 0.9563254714012146, -0.29230400919914246, 0.0, 0.0, 0.16407115757465363, 0.020823074504733086, 0.0, 0.0, 0.9563254714012146, -0.29230400919914246, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.001697223400697112, -0.0037583119701594114, 0.05881582573056221, 0.957069456577301, 0.2898586392402649, 0.07285801321268082, 0.07664049416780472, 0.3601931035518646, 0.09518884867429733, 0.36970055103302, 0.2882336378097534, 0.4083031117916107, 0.23945929110050201, 0.24295814335346222, 0.030238032341003418, 0.05651085451245308, 0.027857137843966484, -0.1806277483701706, 0.591901957988739, 0.0, 0.0, 0.957069456577301, -0.2898586392402649, 0.0, 0.0, -0.20149768888950348, 0.031466253101825714, 0.0, 0.0, 0.957069456577301, -0.2898586392402649, 0.0, 0.0, 0.16407273709774017, 0.021426783874630928, 0.0, 0.0, 0.957069456577301, -0.2898586392402649, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
129,-0.2874595820903778,-0.2870444059371948,1.3283369541168213,0.39988637035996266,-0.0013890594709664583,-0.0027174977585673332,0.003051930582713194,0.34719209961886277,False,,-1.060871197896528,-1.0640491247177124,"[-0.001697223400697112, -0.0037583119701594114, 0.05881582573056221, 0.957069456577301, 0.2898586392402649, 0.07285801321268082, 0.07664049416780472, 0.3601931035518646, 0.09518884867429733, 0.36970055103302, 0.2882336378097534, 0.4083031117916107, 0.23945929110050201, 0.24295814335346222, 0.030238032341003418, 0.05651085451245308, 0.027857137843966484, -0.1806277483701706, 0.591901957988739, 0.0, 0.0, 0.957069456577301, -0.2898586392402649, 0.0, 0.0, -0.20149768888950348, 0.031466253101825714, 0.0, 0.0, 0.957069456577301, -0.2898586392402649, 0.0, 0.0, 0.16407273709774017, 0.021426783874630928, 0.0, 0.0, 0.957069456577301, -0.2898586392402649, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0013890594709664583, -0.0027174977585673332, 0.058564286679029465, 0.95743328332901, 0.28865471482276917, 0.07356027513742447, 0.07658261805772781, 0.36018088459968567, 0.09506373107433319, 0.36981168389320374, 0.2885584533214569, 0.4085807800292969, 0.5928216576576233, 0.24274571239948273, 0.030256008729338646, 0.05637389048933983, 0.02784433402121067, -0.18132798373699188, 0.5918111205101013, 0.0, 0.0, 0.95743328332901, -0.28865471482276917, 0.0, 0.0, -0.2014930695295334, 0.03134967014193535, 0.0, 0.0, 0.95743328332901, -0.28865471482276917, 0.0, 0.0, 0.16408908367156982, 0.021770166233181953, 0.0, 0.0, 0.95743328332901, -0.28865471482276917, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
130,-0.2877638339996338,-0.2874595820903778,1.142457365989685,0.39984949219652033,-0.0013777152635157108,-0.001781583996489644,0.002252141399617745,0.3419767110779802,False,,-1.0607751753489594,-1.0639768838882446,"[-0.0013890594709664583, -0.0027174977585673332, 0.058564286679029465, 0.95743328332901, 0.28865471482276917, 0.07356027513742447, 0.07658261805772781, 0.36018088459968567, 0.09506373107433319, 0.36981168389320374, 0.2885584533214569, 0.4085807800292969, 0.5928216576576233, 0.24274571239948273, 0.030256008729338646, 0.05637389048933983, 0.02784433402121067, -0.18132798373699188, 0.5918111205101013, 0.0, 0.0, 0.95743328332901, -0.28865471482276917, 0.0, 0.0, -0.2014930695295334, 0.03134967014193535, 0.0, 0.0, 0.95743328332901, -0.28865471482276917, 0.0, 0.0, 0.16408908367156982, 0.021770166233181953, 0.0, 0.0, 0.95743328332901, -0.28865471482276917, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0013777152635157108, -0.001781583996489644, 0.058549314737319946, 0.9574548602104187, 0.28858301043510437, 0.07386757433414459, 0.07658135145902634, 0.3601824939250946, 0.09505899995565414, 0.3698207139968872, 0.28866472840309143, 0.40860000252723694, 0.5928953886032104, 0.24265313148498535, 0.030254432931542397, 0.05636082962155342, 0.02784113772213459, -0.18133926391601562, 0.5918964743614197, 0.0, 0.0, 0.9574548602104187, -0.28858301043510437, 0.0, 0.0, -0.20146238803863525, 0.03143351525068283, 0.0, 0.0, 0.9574548602104187, -0.28858301043510437, 0.0, 0.0, 0.16411985456943512, 0.021881574764847755, 0.0, 0.0, 0.9574548602104187, -0.28858301043510437, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,-0.28807929158210754,-0.2877638339996338,-1.6745613813400269,0.39991616896037596,-0.002479699207469821,-0.0015707347774878144,0.002935322111921646,0.3376607903544379,False,,-1.0606775241229605,-1.0638587474822998,"[-0.0013777152635157108, -0.001781583996489644, 0.058549314737319946, 0.9574548602104187, 0.28858301043510437, 0.07386757433414459, 0.07658135145902634, 0.3601824939250946, 0.09505899995565414, 0.3698207139968872, 0.28866472840309143, 0.40860000252723694, 0.5928953886032104, 0.24265313148498535, 0.030254432931542397, 0.05636082962155342, 0.02784113772213459, -0.18133926391601562, 0.5918964743614197, 0.0, 0.0, 0.9574548602104187, -0.28858301043510437, 0.0, 0.0, -0.20146238803863525, 0.03143351525068283, 0.0, 0.0, 0.9574548602104187, -0.28858301043510437, 0.0, 0.0, 0.16411985456943512, 0.021881574764847755, 0.0, 0.0, 0.9574548602104187, -0.28858301043510437, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.002479699207469821, -0.0015707347774878144, 0.05868815630674362, 0.9572542905807495, 0.28924766182899475, 0.07389039546251297, 0.07660846412181854, 0.3601858913898468, 0.09512203186750412, 0.36975592374801636, 0.2886204421520233, 0.4084428548812866, 0.5930777788162231, 0.24264578521251678, 0.030248215422034264, 0.0564432367682457, 0.027851615101099014, -0.18091349303722382, 0.5920904874801636, 0.0, 0.0, 0.9572542905807495, -0.28924766182899475, 0.0, 0.0, -0.2014256864786148, 0.03164161741733551, 0.0, 0.0, 0.9572542905807495, -0.28924766182899475, 0.0, 0.0, 0.164149209856987, 0.021836066618561745, 0.0, 0.0, 0.9572542905807495, -0.28924766182899475, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.25, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
