,0
params_REWARD_SURVIVAL_SCALE,1.6385481902783627
params_LEARNING_RATE,1.350786007152083
params_ENT_COEF,1.2271331755042858
params_REWARD_DISTANCE_DIFF_SCALE,0.7941619783838966
params_PENALTY_STAGNATION_FORCE,-0.5729156198919781
